1958-01-01,17HR,-90,-79,-77,-87,-73,-60,-48,-61,-86,-90,-75,-89
1990-12-31,07HR,43,68,69,56,12,6,-1,-8,22,34,26,28
2007-04-01,08HR,45,43,48,16,-5,-7,-11,-20,-15,14,4,30
