1916-01-01,00SS,-94,-64,-78,-56,-25,-20,-15,-34,-37,-62,-77,-76
1948-01-01,20HR,-41,-36,-39,-40,-25,-20,-15,-25,-27,-34,-35,-33
2002-07-02,07HR,45,64,70,54,9,6,0,17,13,32,33,27
