1897-01-01,00SS,-83,-61,-48,-52,-24,-21,-15,-25,-36,-44,-72,-52
1948-05-01,09HR,23,1,-10,-7,-14,-12,-11,-21,-25,-30,-17,-16
1984-12-31,07HR,39,61,44,51,9,6,0,-6,12,13,31,25
