1948-01-01,17HR,-49,-42,-57,-51,-40,-32,-32,-36,-40,-39,-45,-42
1985-05-29,08HR,26,21,27,7,0,2,-4,-6,-10,-14,4,11
2008-12-31,16HR,-54,-48,-59,-53,-47,-36,-36,-38,-44,-48,-55,-54
