1895-01-01,24HR,0,0,0,0,0,0,0,0,0,0,0,0
1998-01-31,17HR,-36,-37,-42,-51,-46,-42,-32,-33,-48,-40,-41,-42
2001-08-23,24HR,0,0,0,0,0,0,0,0,0,0,0,0
