1970-01-01,08HR,29,38,8,7,-2,0,-3,-4,-11,-13,14,18
1986-01-01,17HR,-76,-77,-74,-57,-40,-28,-21,-29,-39,-49,-72,-67
1999-05-01,08HR,29,38,8,7,-2,0,-3,-4,-11,-13,14,18
