1874-01-01,24HR,0,0,0,0,0,0,0,0,0,0,0,0
1881-12-31,00SS,-69,-68,-51,-46,-19,-17,-11,-17,-23,-38,-76,-47
1957-03-01,24HR,0,0,0,0,0,0,0,0,0,0,0,0
