1896-01-01,00SS,-65,-60,-50,-40,-26,-16,-16,-27,-36,-50,-79,-56
1965-04-24,17HR,-65,-80,-71,-80,-73,-46,-43,-52,-67,-67,-79,-56
1973-03-16,07HR,43,63,48,14,10,-7,-1,-6,15,14,32,24
