1960-01-01,24HR,0,0,0,0,0,0,0,0,0,0,0,0
1988-01-01,18HR,-57,-57,-54,-46,-29,-21,-16,-25,-30,-35,-54,-50
1996-04-30,24HR,0,0,0,0,0,0,0,0,0,0,0,0
