1956-01-01,00SS,-67,-60,-78,-42,-16,-14,-11,-21,-28,-38,-69,-73
1961-01-14,18HR,-51,-60,-78,-55,-34,-28,-21,-27,-38,-38,-53,-54
1994-07-02,07HR,43,60,62,36,6,7,2,8,7,9,31,40
