1879-01-01,24HR,0,0,0,0,0,0,0,0,0,0,0,0
1897-01-31,00SS,-79,-58,-69,-44,-26,-15,-17,-20,-27,-53,-67,-84
1947-12-31,18HR,-60,-58,-69,-59,-51,-31,-29,-27,-37,-53,-51,-64
1988-12-31,07HR,39,57,57,39,33,7,15,7,7,21,28,34
