1883-01-01,24HR,0,0,0,0,0,0,0,0,0,0,0,0
1940-03-10,10HR,-1,-5,-4,-6,-4,-5,-6,-14,-25,-23,-25,-8
1982-01-31,16HR,-51,-48,-56,-53,-46,-37,-33,-38,-51,-56,-54,-62
2001-01-24,24HR,0,0,0,0,0,0,0,0,0,0,0,0
