1935-01-01,00SS,-108,-57,-40,-31,-20,-16,-17,-36,-45,-52,-80,-103
1984-01-01,17HR,-108,-78,-56,-61,-58,-49,-47,-67,-82,-66,-80,-103
2018-01-30,20HR,-51,-34,-23,-21,-20,-16,-17,-28,-34,-29,-37,-49
