1875-01-01,24HR,0,0,0,0,0,0,0,0,0,0,0,0
1892-12-31,00SS,-89,-59,-42,-35,-23,-21,-16,-29,-38,-49,-83,-61
1948-04-01,18HR,-66,-59,-42,-48,-50,-45,-32,-41,-52,-49,-62,-46
1999-01-27,07HR,43,64,49,14,10,7,-1,-7,16,12,33,27
