1901-01-01,00SS,-90,-79,-73,-55,-24,-22,-18,-43,-46,-68,-83,-105
1981-07-21,07HR,45,59,68,55,10,8,0,20,21,34,35,41
2014-06-01,08HR,46,61,47,13,-6,-6,-10,-8,-16,15,13,43
