1893-01-01,00SS,-75,-62,-55,-37,-20,-16,-13,-21,-33,-43,-81,-66
1948-08-01,08HR,29,40,9,-7,-4,-4,-7,-14,-12,-16,15,16
1980-07-01,07HR,51,63,49,11,9,6,0,-7,9,11,34,34
