1915-01-01,07HR,41,67,49,17,12,-7,-10,-8,19,12,23,28
1997-01-01,06HR,37,65,71,55,58,7,0,20,37,30,21,23
2004-07-01,09HR,21,3,-5,-19,-21,-20,-20,-32,-32,-41,-28,17
