1896-01-01,00SS,-76,-63,-56,-40,-20,-18,-14,-23,-36,-46,-79,-67
1906-02-01,06HR,48,62,72,53,39,31,19,12,26,31,32,32
1957-12-31,17HR,-76,-84,-79,-79,-58,-50,-39,-42,-65,-62,-79,-67
1990-07-02,18HR,-56,-63,-56,-56,-43,-38,-29,-32,-49,-46,-59,-50
1999-06-11,06HR,48,62,72,53,39,31,19,12,26,31,32,32
