1956,513,-149,775,942,1568,1697,2093,2138,1880,1167,653,408
1957,376,691,954,1120,1331,1779,2158,2081,1776,1437,847,493
1958,252,713,629,958,1655,1776,2087,2173,1908,1342,856,501
1959,280,689,1001,1081,1500,1918,2310,2115,1813,1233,724,548
1960,366,626,857,1167,1626,1989,2081,1982,1637,1175,838,327
1961,349,800,1008,1328,1479,1908,2083,2175,2007,1351,747,640
1962,587,472,565,1134,1413,1855,2188,2315,1813,1407,616,189
1963,13,122,735,1169,1531,1812,2219,1912,1727,1355,982,343
1964,349,658,776,1172,1689,1989,2294,2123,1862,1150,931,351
1965,352,302,781,1131,1566,1927,2080,2052,1526,1383,743,489
1966,280,796,790,1216,1546,1937,2035,1999,1941,1458,579,540
1967,378,562,992,1134,1493,1800,2380,2211,1756,1472,917,355
1968,333,600,863,1193,1449,1769,2135,1917,1672,1524,816,476
1969,414,292,803,1137,1546,1726,2139,2087,1800,1535,811,237
1970,527,455,590,1020,1438,2015,2227,2163,1981,1314,1024,409
1971,236,643,536,1289,1500,1772,2262,2333,1858,1454,672,600
1972,452,662,909,1152,1380,1745,2134,1966,1519,1271,890,578
1973,464,451,770,926,1586,1979,2182,2265,1897,1280,822,505
1974,677,635,894,1023,1495,1815,2216,2249,1691,864,787,695
1975,644,679,662,1079,1429,1742,2206,2216,1833,1245,800,504
1976,607,673,772,1029,1610,2027,2183,1969,1578,1261,701,422
1977,399,736,999,1147,1331,1690,1996,1892,1678,1443,814,541
1978,348,441,872,919,1366,1741,2055,2091,1927,1366,770,568
1979,245,637,843,988,1533,2010,2319,2146,1818,1385,826,561
1980,377,722,755,1006,1233,1700,1978,2282,1926,1237,736,317
1981,338,378,920,1191,1395,1955,2052,2194,1859,1268,768,424
1982,681,592,657,1139,1527,2002,2412,2178,1978,1251,919,521
1983,653,242,859,1034,1359,1858,2434,2126,1876,1317,905,599
1984,343,354,619,1076,1175,1786,2221,2045,1642,1305,981,513
1985,44,653,635,1165,1323,1818,2305,2126,2032,1482,540,627
1986,343,254,817,1023,1737,1919,2214,2195,1886,1481,898,466
1987,183,552,617,1174,1355,1784,2135,2243,2052,1446,836,674
1988,630,548,823,1147,1517,1788,2193,2270,1835,1494,750,625
1989,512,721,1106,1007,1672,1864,2355,2309,1844,1397,860,597
1990,475,914,1048,1073,1639,1903,2329,2268,1866,1489,794,278
1991,489,360,1083,1057,1344,1890,2402,2397,1988,1236,774,410
1992,512,703,1005,1262,1735,1734,2176,2395,1868,1191,1107,644
1993,594,615,835,1239,1582,2035,2125,2330,1673,1256,723,562
1994,587,571,1199,960,1652,2001,2473,2452,1734,1349,1139,654
1995,436,803,733,1214,1511,1838,2399,2114,1597,1574,871,565
1996,658,416,791,1197,1515,2018,2183,2054,1603,1354,829,572
1997,538,770,1185,1225,1644,1878,2188,2280,1983,1489,934,586
1998,536,829,975,1027,1612,2003,2418,2307,1732,1318,620,470
1999,556,499,928,1191,1831,1967,2348,2302,1950,1431,713,444
2000,432,791,962,1176,1750,2098,2101,2321,1926,1388,804,661
2001,615,765,1059,1152,1694,2042,2264,2394,1693,1614,878,374
2002,474,787,1111,1286,1541,2166,2265,2157,1728,1417,1053,681
2003,380,412,944,1186,1753,2457,2470,2620,1848,1251,965,614
2004,426,614,861,1155,1467,2146,2308,2259,1972,1519,865,593
2005,407,395,853,1146,1712,2212,2335,2219,1867,1464,837,295
2006,339,536,857,1362,1750,2152,2573,2169,2038,1609,1058,617
2007,712,739,964,1460,1799,2067,2297,2215,1859,1405,857,525
2008,682,656,912,1191,1633,2052,2285,2291,1754,1401,856,405
2009,327,588,920,1278,1863,2100,2382,2427,1935,1439,971,497
2010,167,399,804,1213,1492,1992,2455,2254,1782,1302,799,308
2011,500,685,903,1453,1774,1962,2092,2279,2078,1501,1044,633
2012,638,303,1132,1142,1632,2130,2325,2422,1899,1429,951,448
2013,503,364,783,1199,1355,1950,2300,2235,1908,1587,800,621
2014,603,,,,,,,,,,,
