1951,2833,2943,3003,3033,2783,2703,2553,2523,2593,,2643,2673
1952,2763,2903,,,2783,2673,2533,2513,2563,2663,2743,2743
1953,2833,2933,2983,3073,2833,2663,2543,2503,2573,2653,2713,2733
1954,2763,2933,2973,2793,2743,2623,2463,2463,2563,2583,2683,2713
1955,2713,2903,3033,2913,2813,2613,2543,2503,2503,2613,2663,2663
1956,2743,2883,2943,2963,2893,2623,2473,2453,2553,2623,2743,2663
1957,2723,2873,3033,3003,2783,2613,2583,2563,2593,2633,2693,2693
1958,2803,2933,3083,2993,2783,2593,2513,2513,2573,2673,2763,2743
1959,2823,2963,3083,3063,2793,2663,2573,2493,2533,2683,2763,2743
1960,2803,2913,3043,2843,2833,2653,2533,2573,2573,2643,2683,2753
1961,2753,2873,3123,,2843,2693,2703,2473,2453,2643,2673,
1962,,2883,,2923,2733,2623,2553,2463,2533,2613,2703,2743
1963,2753,2973,3013,3003,2893,2663,2593,2583,2643,2643,2703,2673
1964,2833,3003,3113,3033,2783,2783,2473,2433,2513,2613,2673,2713
1965,2733,2853,2983,3013,2893,2663,,2503,2583,2683,2693,2683
1966,2783,2953,3113,3003,2793,2643,2593,2513,,2643,,
1967,2693,,3063,2953,2803,2603,2503,2473,2553,,,
1968,,2963,3013,2913,2733,2583,2563,2593,2603,2693,2733,2753
1969,2763,2993,3173,3003,2823,2663,,2543,2583,2643,2613,2643
1970,2793,,3083,3113,2903,2733,,2533,2553,2733,2743,2723
1971,2753,2973,3053,3073,2893,2633,2533,2513,2513,2633,2693,2703
1972,2793,2993,3023,2963,2783,2623,2553,2503,2513,2573,2673,2733
1973,2883,3063,3123,3093,2923,,2623,2493,2573,2693,2653,2633
1974,2753,2953,3133,3083,2823,2683,2523,2563,2533,2633,2683,2653
1975,2593,2913,3023,2873,2703,2583,2573,2503,2543,2653,2713,2723
1976,2753,2893,2983,2973,2783,2543,2563,2433,2513,2503,,
1977,2833,3003,3143,3173,2873,2653,2533,2463,2553,2633,2583,2703
1978,2773,3073,3063,2883,2763,2673,2493,2553,2573,2613,2683,2663
1979,2893,2993,3133,3053,2773,2693,2593,2613,,,,
1998,,,,,,,2673,,,,,
1999,2833,3023,3223,3123,2923,2723,,2573,,,,
2000,,2873,3173,,,,,,,,,
2008,2633,2933,3213,3063,2823,2713,,2553,2643,2743,2808,2847
2009,2903,,3329,,,,2683,2633,2658,2723,2818,2817
2010,2932,,3278,3217,2882,2613,2568,,2618,2658,2798,2743
2011,2733,3063,3203,3097,2848,2683,2623,2543,,,,2763
2012,,3058,3198,,,,,,2548,2733,2863,2823
2013,,3073,3253,3003,2823,2638,2578,2553,2618,2673,2817,2807
2014,2887,3108,3167,3018,2843,2703,2663,2543,2613,2733,2837,2862
2015,2778,3132,3188,3243,3018,2713,2703,2623,2678,2788,2853,2698
2016,2838,3088,3243,,2938,2743,2683,2663,2663,2768,2823,2853
2017,2883,3023,3233,3258,2798,2743,2663,2578,2633,2773,,2863
2018,,3078,3143,3193,2828,2673,2628,2583,,,2803,2818
2019,2883,3028,3283,3273,2941,2718,,,2678,2658,2853,2798
2020,2788,3039,3229,3169,2930,2716,2630,2621,2548,2686,2865,2887
2021,2969,3021,3185,3210,2946,2750,2598,2573,2638,2750,2823,2882
2022,2823,3030,3268,3033,2924,2677,2640,2537,2541,2724,2829,2838
2023,2857,3092,3191,3106,2943,2678,2707,2649,2653,2789,2952,
2024,,,,3308,3065,2784,2651,2630,,2742,2886,
