1991,,,,,,,,,,1188,475,141
1992,187,426,594,899,1575,1681,1979,2052,1602,1117,334,-337
1993,-337,-171,650,535,1151,1335,1644,1807,1654,1071,210,-40
1994,230,29,534,761,1240,1551,2252,1971,1662,881,-202,-177
1995,123,562,258,482,1034,1367,1902,1862,1718,996,700,128
1996,89,226,431,660,965,1610,2189,2085,1453,894,483,98
1997,-5,129,521,593,1415,1482,1947,1946,1566,838,489,-71
1998,146,18,349,586,712,1408,2143,2154,1706,856,192,-198
1999,119,-94,238,526,1020,1469,1949,1829,1721,1212,675,112
2000,49,276,391,882,1106,,,2086,,846,137,171
2001,42,-82,550,487,1484,1571,1998,2139,1660,1182,393,-99
2002,-107,261,261,737,1092,1728,2284,1921,1643,926,544,109
2003,539,94,488,368,1103,1824,2286,1948,1734,1230,164,64
2004,-4,16,743,810,1114,1682,2147,2017,1504,843,269,178
2005,65,288,507,580,1055,1321,2246,2086,1414,980,390,162
2006,29,187,-9,614,1283,1821,2257,1945,1597,911,320,4
2007,-158,178,621,697,1258,1598,2202,2030,1409,740,447,-327
2008,-355,-41,98,435,1100,1593,2161,2081,1763,1065,630,-157
2009,125,163,261,620,1353,1563,2193,2007,1856,819,367,-202
2010,259,265,323,432,735,1484,2141,1924,1635,1079,199,106
2011,64,-52,216,375,777,1399,1984,2091,1895,1019,249,98
2012,171,85,270,735,1153,1457,2110,2232,1912,1110,537,-185
2013,-235,37,536,708,1152,1680,2294,1946,1521,827,512,-88
2014,365,274,481,808,1243,1685,2370,2046,1763,1200,488,215
2015,458,578,799,726,1167,2018,2058,2072,1662,1303,158,-141
2016,55,483,497,945,1174,1744,2060,2179,1580,924,568,-182
2017,-260,149,538,605,1253,1808,2300,2267,1635,945,471,199
2018,350,12,254,696,1305,1663,2305,2115,1618,970,511,-4
2019,201,-264,271,812,1102,1675,2054,2115,1424,746,571,135
2020,137,264,289,838,1222,1609,2139,2182,1930,1234,393,77
2021,89,91,325,866,1239,2043,2440,2110,1700,885,618,-6
2022,259,255,573,508,904,1618,2291,2281,1844,1338,-34,-127
2023,-103,14,-83,652,1279,1562,2287,2094,1507,1080,495,378
2024,170,192,303,701,1117,1839,2439,2033,1763,1159,206,293
2025,128,35,393,836,1299,1826,2195,2140,1790,916,721,511
2026,381,404,938,749,1348,1751,2186,2196,,,,
